State,District,Season,forecast_T_Avg,forecast_R_Total,T_Avg_anomaly_z,R_Total_anomaly_z,Climate_Label,method_T_Avg,method_R_Total,history_years,status
Uttar Pradesh,Amroha,Autumn,24.747,422.94,-0.696,0.519,Normal,prophet,prophet,26,ok
Uttar Pradesh,Amroha,Kharif,28.923,696.09,-1.005,-0.144,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Amroha,Rabi,18.738,122.95,0.024,0.197,Normal,prophet,prophet,26,ok
Uttar Pradesh,Amroha,Summer,30.609,154.16,0.019,-0.107,Normal,prophet,prophet,27,ok
Uttar Pradesh,Amroha,Whole Year,24.579,940.3,-0.865,0.524,Normal,prophet,prophet,26,ok
Uttar Pradesh,Amroha,Winter,15.904,55.95,-0.168,0.022,Normal,prophet,prophet,26,ok
Uttar Pradesh,Auraiya,Autumn,24.857,454.33,-1.004,0.42,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Auraiya,Kharif,29.25,875.09,-1.252,0.74,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Auraiya,Rabi,19.633,103.88,-0.615,0.356,Normal,prophet,prophet,26,ok
Uttar Pradesh,Auraiya,Summer,32.575,133.0,0.179,0.14,Normal,prophet,prophet,27,ok
Uttar Pradesh,Auraiya,Whole Year,25.687,968.16,-0.947,0.911,Normal,prophet,prophet,26,ok
Uttar Pradesh,Auraiya,Winter,16.86,44.96,-0.696,0.256,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ayodhya,Autumn,25.417,580.26,0.048,0.287,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ayodhya,Kharif,29.592,1109.88,0.55,0.087,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ayodhya,Rabi,19.881,125.05,0.059,0.205,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ayodhya,Summer,32.185,260.81,0.844,0.138,Normal,prophet,prophet,27,ok
Uttar Pradesh,Ayodhya,Whole Year,25.697,1238.6,0.3,0.089,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ayodhya,Winter,17.0,33.52,-0.175,-0.057,Normal,prophet,prophet,26,ok
Uttar Pradesh,Azamgarh,Autumn,25.465,494.12,-0.046,0.196,Normal,prophet,prophet,26,ok
Uttar Pradesh,Azamgarh,Kharif,29.838,921.68,0.367,0.259,Normal,prophet,prophet,26,ok
Uttar Pradesh,Azamgarh,Rabi,20.092,97.28,-0.065,0.307,Normal,prophet,prophet,26,ok
Uttar Pradesh,Azamgarh,Summer,33.205,177.54,0.912,-0.033,Normal,prophet,prophet,27,ok
Uttar Pradesh,Azamgarh,Whole Year,26.087,1025.61,0.202,0.302,Normal,prophet,prophet,26,ok
Uttar Pradesh,Azamgarh,Winter,17.29,22.9,-0.122,0.094,Normal,prophet,prophet,26,ok
Uttar Pradesh,Baghpat,Autumn,24.597,476.01,-0.844,0.825,Normal,prophet,prophet,26,ok
Uttar Pradesh,Baghpat,Kharif,28.835,786.16,-1.096,0.371,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Baghpat,Rabi,18.515,127.68,-0.013,0.214,Normal,prophet,prophet,26,ok
Uttar Pradesh,Baghpat,Summer,30.621,150.94,0.043,-0.065,Normal,prophet,prophet,27,ok
Uttar Pradesh,Baghpat,Whole Year,24.439,973.57,-0.975,0.712,Normal,prophet,prophet,26,ok
Uttar Pradesh,Baghpat,Winter,15.744,55.82,-0.123,0.049,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bahraich,Autumn,25.333,567.75,-0.298,0.221,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bahraich,Kharif,29.428,1093.11,0.052,-0.029,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bahraich,Rabi,19.771,154.29,-0.048,0.212,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bahraich,Summer,31.831,289.61,0.712,0.161,Normal,prophet,prophet,27,ok
Uttar Pradesh,Bahraich,Whole Year,25.601,1243.85,0.126,-0.048,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bahraich,Winter,17.033,49.75,-0.177,0.034,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ballia,Autumn,25.971,457.38,-0.125,0.247,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ballia,Kharif,30.178,748.24,0.308,-0.291,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ballia,Rabi,20.65,104.32,-0.072,0.188,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ballia,Summer,32.879,160.32,0.928,-0.304,Normal,prophet,prophet,27,ok
Uttar Pradesh,Ballia,Whole Year,26.423,856.52,0.204,-0.21,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ballia,Winter,17.927,14.61,-0.113,-0.134,Normal,prophet,prophet,26,ok
Uttar Pradesh,Balrampur,Autumn,25.571,596.85,0.006,0.218,Normal,prophet,prophet,26,ok
Uttar Pradesh,Balrampur,Kharif,29.194,1190.77,0.412,0.022,Normal,prophet,prophet,26,ok
Uttar Pradesh,Balrampur,Rabi,20.275,149.62,0.017,0.213,Normal,prophet,prophet,26,ok
Uttar Pradesh,Balrampur,Summer,31.356,331.76,0.767,0.19,Normal,prophet,prophet,27,ok
Uttar Pradesh,Balrampur,Whole Year,25.663,1357.58,0.366,0.025,Normal,prophet,prophet,26,ok
Uttar Pradesh,Balrampur,Winter,17.742,39.97,-0.089,-0.081,Normal,prophet,prophet,26,ok
Uttar Pradesh,Banda,Autumn,25.19,475.52,-0.619,0.13,Normal,prophet,prophet,26,ok
Uttar Pradesh,Banda,Kharif,29.491,877.04,-0.444,0.054,Normal,prophet,prophet,26,ok
Uttar Pradesh,Banda,Rabi,20.382,92.94,-0.215,0.391,Normal,prophet,prophet,26,ok
Uttar Pradesh,Banda,Summer,33.176,161.4,0.331,0.039,Normal,prophet,prophet,27,ok
Uttar Pradesh,Banda,Whole Year,26.092,975.31,-0.524,0.149,Normal,prophet,prophet,26,ok
Uttar Pradesh,Banda,Winter,17.629,32.37,-0.254,0.164,Normal,prophet,prophet,26,ok
Uttar Pradesh,Barabanki,Autumn,25.155,561.84,-0.252,0.226,Normal,prophet,prophet,26,ok
Uttar Pradesh,Barabanki,Kharif,29.464,1041.72,0.149,0.033,Normal,prophet,prophet,26,ok
Uttar Pradesh,Barabanki,Rabi,19.653,127.06,-0.041,0.198,Normal,prophet,prophet,26,ok
Uttar Pradesh,Barabanki,Summer,32.283,227.4,0.675,0.102,Normal,prophet,prophet,27,ok
Uttar Pradesh,Barabanki,Whole Year,25.605,1162.3,0.043,0.037,Normal,prophet,prophet,26,ok
Uttar Pradesh,Barabanki,Winter,16.746,41.84,-0.234,0.051,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bareilly,Autumn,24.915,502.32,-0.334,0.163,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bareilly,Kharif,29.164,878.55,-0.251,-0.198,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bareilly,Rabi,18.912,160.04,-0.186,0.17,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bareilly,Summer,31.061,209.22,0.318,0.118,Normal,prophet,prophet,27,ok
Uttar Pradesh,Bareilly,Whole Year,24.827,1052.07,-0.617,-0.125,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bareilly,Winter,16.369,60.18,-0.125,0.008,Normal,prophet,prophet,26,ok
Uttar Pradesh,Basti,Autumn,25.417,580.26,0.048,0.287,Normal,prophet,prophet,26,ok
Uttar Pradesh,Basti,Kharif,29.592,1109.88,0.55,0.087,Normal,prophet,prophet,26,ok
Uttar Pradesh,Basti,Rabi,19.881,125.05,0.059,0.205,Normal,prophet,prophet,26,ok
Uttar Pradesh,Basti,Summer,32.185,260.81,0.844,0.138,Normal,prophet,prophet,27,ok
Uttar Pradesh,Basti,Whole Year,25.697,1238.6,0.3,0.089,Normal,prophet,prophet,26,ok
Uttar Pradesh,Basti,Winter,17.0,33.52,-0.175,-0.057,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bijnor,Autumn,23.914,592.9,-0.591,0.822,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bijnor,Kharif,27.491,1113.75,-0.769,1.114,Wetter than normal,prophet,prophet,26,ok
Uttar Pradesh,Bijnor,Rabi,18.575,170.05,0.285,0.219,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bijnor,Summer,28.423,219.74,-0.056,0.073,Normal,prophet,prophet,27,ok
Uttar Pradesh,Bijnor,Whole Year,23.622,1285.45,-0.441,1.077,Wetter than normal,prophet,prophet,26,ok
Uttar Pradesh,Bijnor,Winter,16.236,75.2,0.176,0.043,Normal,prophet,prophet,26,ok
Uttar Pradesh,Budaun,Autumn,24.879,435.05,-0.545,0.168,Normal,prophet,prophet,26,ok
Uttar Pradesh,Budaun,Kharif,29.21,777.59,-0.542,-0.158,Normal,prophet,prophet,26,ok
Uttar Pradesh,Budaun,Rabi,19.033,137.92,-0.235,0.18,Normal,prophet,prophet,26,ok
Uttar Pradesh,Budaun,Summer,31.458,175.99,0.267,0.134,Normal,prophet,prophet,27,ok
Uttar Pradesh,Budaun,Whole Year,24.936,922.51,-0.993,-0.056,Normal,prophet,prophet,26,ok
Uttar Pradesh,Budaun,Winter,16.39,55.05,-0.19,0.041,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bulandshahr,Autumn,24.907,376.9,-0.682,0.173,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bulandshahr,Kharif,29.108,677.25,-1.005,-0.018,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Bulandshahr,Rabi,18.88,115.19,-0.094,0.208,Normal,prophet,prophet,26,ok
Uttar Pradesh,Bulandshahr,Summer,30.941,143.71,0.002,-0.12,Normal,prophet,prophet,27,ok
Uttar Pradesh,Bulandshahr,Whole Year,24.762,823.59,-1.052,0.127,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Bulandshahr,Winter,16.058,52.22,-0.218,0.05,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chandauli,Autumn,24.941,551.26,-0.371,0.408,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chandauli,Kharif,29.104,953.03,0.035,0.393,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chandauli,Rabi,19.976,107.17,-0.387,0.379,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chandauli,Summer,33.038,166.6,0.758,-0.027,Normal,prophet,prophet,27,ok
Uttar Pradesh,Chandauli,Whole Year,25.733,1041.81,-0.325,0.453,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chandauli,Winter,17.216,23.5,-0.453,0.028,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chitrakoot,Autumn,24.729,521.59,-0.503,0.144,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chitrakoot,Kharif,28.682,967.29,-0.324,0.24,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chitrakoot,Rabi,20.198,84.82,-0.286,0.352,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chitrakoot,Summer,32.773,190.71,0.496,0.091,Normal,prophet,prophet,27,ok
Uttar Pradesh,Chitrakoot,Whole Year,25.579,1077.34,-0.55,0.342,Normal,prophet,prophet,26,ok
Uttar Pradesh,Chitrakoot,Winter,17.542,25.63,-0.315,-0.067,Normal,prophet,prophet,26,ok
Uttar Pradesh,Deoria,Autumn,25.785,555.4,0.179,0.38,Normal,prophet,prophet,26,ok
Uttar Pradesh,Deoria,Kharif,29.88,968.38,0.482,-0.138,Normal,prophet,prophet,26,ok
Uttar Pradesh,Deoria,Rabi,20.438,114.64,0.155,0.224,Normal,prophet,prophet,26,ok
Uttar Pradesh,Deoria,Summer,32.515,229.4,0.905,-0.035,Normal,prophet,prophet,27,ok
Uttar Pradesh,Deoria,Whole Year,26.141,1104.64,0.409,-0.045,Normal,prophet,prophet,26,ok
Uttar Pradesh,Deoria,Winter,17.558,20.91,-0.095,-0.071,Normal,prophet,prophet,26,ok
Uttar Pradesh,Etah,Autumn,24.963,421.77,-0.967,0.668,Normal,prophet,prophet,26,ok
Uttar Pradesh,Etah,Kharif,29.131,750.36,-1.269,0.537,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Etah,Rabi,19.376,109.17,-0.406,0.334,Normal,prophet,prophet,26,ok
Uttar Pradesh,Etah,Summer,31.619,150.35,-0.044,0.253,Normal,prophet,prophet,27,ok
Uttar Pradesh,Etah,Whole Year,25.188,860.54,-1.337,0.711,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Etah,Winter,16.535,48.67,-0.581,0.229,Normal,prophet,prophet,26,ok
Uttar Pradesh,Etawah,Autumn,24.857,454.33,-1.004,0.42,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Etawah,Kharif,29.25,875.09,-1.252,0.74,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Etawah,Rabi,19.633,103.88,-0.615,0.356,Normal,prophet,prophet,26,ok
Uttar Pradesh,Etawah,Summer,32.575,133.0,0.179,0.14,Normal,prophet,prophet,27,ok
Uttar Pradesh,Etawah,Whole Year,25.687,968.16,-0.947,0.911,Normal,prophet,prophet,26,ok
Uttar Pradesh,Etawah,Winter,16.86,44.96,-0.696,0.256,Normal,prophet,prophet,26,ok
Uttar Pradesh,Farrukhabad,Autumn,25.102,403.86,-0.754,0.411,Normal,prophet,prophet,26,ok
Uttar Pradesh,Farrukhabad,Kharif,29.348,718.39,-0.956,0.122,Normal,prophet,prophet,26,ok
Uttar Pradesh,Farrukhabad,Rabi,19.382,125.81,-0.41,0.205,Normal,prophet,prophet,26,ok
Uttar Pradesh,Farrukhabad,Summer,31.833,146.53,0.191,0.141,Normal,prophet,prophet,27,ok
Uttar Pradesh,Farrukhabad,Whole Year,25.348,842.37,-0.959,0.329,Normal,prophet,prophet,26,ok
Uttar Pradesh,Farrukhabad,Winter,16.674,58.62,-0.43,0.091,Normal,prophet,prophet,26,ok
Uttar Pradesh,Fatehpur,Autumn,25.182,503.7,-0.426,0.447,Normal,prophet,prophet,26,ok
Uttar Pradesh,Fatehpur,Kharif,29.672,852.57,-0.076,0.122,Normal,prophet,prophet,26,ok
Uttar Pradesh,Fatehpur,Rabi,19.869,96.01,-0.273,0.274,Normal,prophet,prophet,26,ok
Uttar Pradesh,Fatehpur,Summer,32.996,134.24,0.454,-0.065,Normal,prophet,prophet,27,ok
Uttar Pradesh,Fatehpur,Whole Year,25.993,945.11,-0.207,0.25,Normal,prophet,prophet,26,ok
Uttar Pradesh,Fatehpur,Winter,17.088,32.97,-0.3,0.112,Normal,prophet,prophet,26,ok
Uttar Pradesh,Firozabad,Autumn,24.9,455.16,-0.998,0.695,Normal,prophet,prophet,26,ok
Uttar Pradesh,Firozabad,Kharif,29.099,838.1,-1.363,0.689,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Firozabad,Rabi,19.476,104.33,-0.606,0.445,Normal,prophet,prophet,26,ok
Uttar Pradesh,Firozabad,Summer,32.001,147.04,-0.108,0.312,Normal,prophet,prophet,27,ok
Uttar Pradesh,Firozabad,Whole Year,25.378,941.39,-1.306,0.879,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Firozabad,Winter,16.709,49.38,-0.719,0.366,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gautam Buddha Nagar,Autumn,25.065,463.01,-0.696,0.884,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gautam Buddha Nagar,Kharif,29.231,721.93,-1.026,0.318,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Gautam Buddha Nagar,Rabi,19.009,117.28,0.121,0.229,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gautam Buddha Nagar,Summer,31.016,137.47,0.068,-0.096,Normal,prophet,prophet,27,ok
Uttar Pradesh,Gautam Buddha Nagar,Whole Year,24.854,850.13,-0.986,0.402,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gautam Buddha Nagar,Winter,16.257,50.47,0.071,0.083,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghaziabad,Autumn,24.597,476.01,-0.844,0.825,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghaziabad,Kharif,28.835,786.16,-1.096,0.371,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Ghaziabad,Rabi,18.515,127.68,-0.013,0.214,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghaziabad,Summer,30.621,150.94,0.043,-0.065,Normal,prophet,prophet,27,ok
Uttar Pradesh,Ghaziabad,Whole Year,24.439,973.57,-0.975,0.712,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghaziabad,Winter,15.744,55.82,-0.123,0.049,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghazipur,Autumn,25.832,500.82,-0.217,0.502,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghazipur,Kharif,30.04,825.53,0.039,0.07,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghazipur,Rabi,20.498,110.41,-0.281,0.275,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghazipur,Summer,33.355,151.25,0.81,-0.179,Normal,prophet,prophet,27,ok
Uttar Pradesh,Ghazipur,Whole Year,26.391,916.41,-0.137,0.107,Normal,prophet,prophet,26,ok
Uttar Pradesh,Ghazipur,Winter,17.799,19.64,-0.259,0.074,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gonda,Autumn,25.166,600.82,-0.102,0.306,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gonda,Kharif,29.346,1191.8,0.238,0.38,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gonda,Rabi,19.682,124.5,0.089,0.178,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gonda,Summer,32.181,269.45,0.843,0.053,Normal,prophet,prophet,27,ok
Uttar Pradesh,Gonda,Whole Year,25.458,1357.56,0.086,0.441,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gonda,Winter,16.749,30.27,-0.163,-0.102,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gorakhpur,Autumn,25.63,546.7,0.249,0.363,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gorakhpur,Kharif,29.813,992.0,0.517,-0.017,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gorakhpur,Rabi,20.284,107.68,0.205,0.241,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gorakhpur,Summer,32.728,219.08,0.888,0.024,Normal,prophet,prophet,27,ok
Uttar Pradesh,Gorakhpur,Whole Year,26.033,1117.13,0.396,0.047,Normal,prophet,prophet,26,ok
Uttar Pradesh,Gorakhpur,Winter,17.313,25.56,-0.087,0.013,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hamirpur,Autumn,25.027,504.23,-0.842,0.666,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hamirpur,Kharif,29.461,900.75,-0.85,0.7,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hamirpur,Rabi,19.973,95.1,-0.458,0.288,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hamirpur,Summer,33.076,123.39,0.341,-0.087,Normal,prophet,prophet,27,ok
Uttar Pradesh,Hamirpur,Whole Year,26.032,982.91,-0.571,0.821,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hamirpur,Winter,17.164,33.43,-0.514,0.136,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hapur,Autumn,24.907,376.9,-0.682,0.173,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hapur,Kharif,29.108,677.25,-1.005,-0.018,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Hapur,Rabi,18.88,115.19,-0.094,0.208,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hapur,Summer,30.941,143.71,0.002,-0.12,Normal,prophet,prophet,27,ok
Uttar Pradesh,Hapur,Whole Year,24.762,823.59,-1.052,0.127,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Hapur,Winter,16.058,52.22,-0.218,0.05,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hardoi,Autumn,24.985,418.6,-0.736,0.147,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hardoi,Kharif,29.347,730.59,-0.712,-0.419,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hardoi,Rabi,19.411,150.06,-0.263,0.165,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hardoi,Summer,31.868,157.11,0.324,0.02,Normal,prophet,prophet,27,ok
Uttar Pradesh,Hardoi,Whole Year,25.438,889.52,-0.47,-0.085,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hardoi,Winter,16.644,69.15,-0.362,0.052,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hathras,Autumn,25.048,394.87,-0.964,0.565,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hathras,Kharif,29.14,706.52,-1.337,0.436,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Hathras,Rabi,19.474,97.88,-0.356,0.405,Normal,prophet,prophet,26,ok
Uttar Pradesh,Hathras,Summer,31.612,137.68,-0.138,0.167,Normal,prophet,prophet,27,ok
Uttar Pradesh,Hathras,Whole Year,25.245,831.38,-1.356,0.696,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Hathras,Winter,16.696,43.97,-0.457,0.306,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jalaun,Autumn,24.956,473.73,-0.92,0.4,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jalaun,Kharif,29.258,941.51,-1.134,0.775,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Jalaun,Rabi,19.859,97.77,-0.613,0.432,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jalaun,Summer,32.845,143.28,0.122,0.163,Normal,prophet,prophet,27,ok
Uttar Pradesh,Jalaun,Whole Year,25.878,1016.15,-0.897,0.863,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jalaun,Winter,17.071,32.63,-0.667,0.151,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jaunpur,Autumn,25.392,494.98,-0.028,0.149,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jaunpur,Kharif,29.78,922.33,0.389,0.308,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jaunpur,Rabi,20.068,95.78,-0.043,0.346,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jaunpur,Summer,33.297,166.82,0.893,0.018,Normal,prophet,prophet,27,ok
Uttar Pradesh,Jaunpur,Whole Year,26.098,1018.47,0.235,0.44,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jaunpur,Winter,17.252,23.94,-0.113,-0.037,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jhansi,Autumn,24.578,500.81,-0.972,0.534,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jhansi,Kharif,28.601,1062.66,-1.289,1.009,Cooler & Wetter than normal,prophet,prophet,26,ok
Uttar Pradesh,Jhansi,Rabi,19.688,94.92,-0.787,0.547,Normal,prophet,prophet,26,ok
Uttar Pradesh,Jhansi,Summer,32.163,174.24,-0.317,0.321,Normal,prophet,prophet,27,ok
Uttar Pradesh,Jhansi,Whole Year,25.379,1154.41,-1.448,1.187,Cooler & Wetter than normal,prophet,prophet,26,ok
Uttar Pradesh,Jhansi,Winter,16.966,28.21,-0.892,0.016,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kannauj,Autumn,25.085,459.34,-0.755,0.494,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kannauj,Kharif,29.371,789.07,-1.119,0.282,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Kannauj,Rabi,19.734,129.24,-0.287,0.161,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kannauj,Summer,32.327,127.74,0.347,-0.127,Normal,prophet,prophet,27,ok
Uttar Pradesh,Kannauj,Whole Year,25.711,921.42,-0.477,0.546,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kannauj,Winter,16.882,62.84,-0.46,0.069,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Dehat,Autumn,24.968,503.34,-0.805,0.687,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Dehat,Kharif,29.418,850.59,-0.901,0.576,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Dehat,Rabi,19.618,106.32,-0.5,0.203,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Dehat,Summer,32.699,117.61,0.387,-0.159,Normal,prophet,prophet,27,ok
Uttar Pradesh,Kanpur Dehat,Whole Year,25.804,954.2,-0.521,0.791,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Dehat,Winter,16.835,43.62,-0.549,0.093,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Nagar,Autumn,24.968,503.34,-0.805,0.687,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Nagar,Kharif,29.418,850.59,-0.901,0.576,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Nagar,Rabi,19.618,106.32,-0.5,0.203,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Nagar,Summer,32.699,117.61,0.387,-0.159,Normal,prophet,prophet,27,ok
Uttar Pradesh,Kanpur Nagar,Whole Year,25.804,954.2,-0.521,0.791,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kanpur Nagar,Winter,16.835,43.62,-0.549,0.093,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kasganj,Autumn,24.864,420.18,-0.767,0.447,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kasganj,Kharif,29.094,737.26,-0.99,0.264,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kasganj,Rabi,18.97,118.33,-0.357,0.246,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kasganj,Summer,31.324,154.44,0.05,0.112,Normal,prophet,prophet,27,ok
Uttar Pradesh,Kasganj,Whole Year,24.933,863.48,-1.211,0.417,Cooler than normal,prophet,prophet,26,ok
Uttar Pradesh,Kasganj,Winter,16.262,48.87,-0.341,0.12,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kaushambi,Autumn,25.342,486.8,-0.423,0.134,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kaushambi,Kharif,29.558,906.91,-0.201,0.257,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kaushambi,Rabi,20.576,92.88,-0.111,0.452,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kaushambi,Summer,33.317,170.42,0.5,0.065,Normal,prophet,prophet,27,ok
Uttar Pradesh,Kaushambi,Whole Year,26.163,1003.96,-0.381,0.369,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kaushambi,Winter,17.821,23.19,-0.166,-0.093,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kushinagar,Autumn,25.785,555.4,0.179,0.38,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kushinagar,Kharif,29.88,968.38,0.482,-0.138,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kushinagar,Rabi,20.438,114.64,0.155,0.224,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kushinagar,Summer,32.515,229.4,0.905,-0.035,Normal,prophet,prophet,27,ok
Uttar Pradesh,Kushinagar,Whole Year,26.141,1104.64,0.409,-0.045,Normal,prophet,prophet,26,ok
Uttar Pradesh,Kushinagar,Winter,17.558,20.91,-0.095,-0.071,Normal,prophet,prophet,26,ok
Uttar Pradesh,Lakhimpur Kheri,Autumn,25.097,509.61,-0.392,0.098,Normal,prophet,prophet,26,ok
Uttar Pradesh,Lakhimpur Kheri,Kharif,29.217,946.85,-0.221,-0.408,Normal,prophet,prophet,26,ok
Uttar Pradesh,Lakhimpur Kheri,Rabi,19.448,194.38,-0.122,0.227,Normal,prophet,prophet,26,ok
